_id,locationId,locationName,locationType,address,city,postal_code,addressInfo,lat,long,dates,hours,info,phone,phoneExt,phoneAlt,phoneAltExt,website,accessibility,sameDayAppt,active,temporarily_closed,pharmacy,operated_by,location_name_fr,operated_by_fr,address_fr,province,PHU,PHU_fr,monday,tuesday,wednesday,thursday,friday,saturday,sunday,appointments,online_appointments,phone_appointments,walk_ins,symptomatic,drive_through,general_population,children_under_2,age_threshold,weeks_pregnant,french_language_services,accessible,asl_interpretation,first_nations,free_parking,paid_parking,public_transit,additional_information,additional_information_fr,Monday_Open,Monday_Closed,Tuesday_Open,Tuesday_Closed,Wednesday_Open,Wednesday_Closed,Thursday_Open,Thursday_Closed,Friday_Open,Friday_Closed,Saturday_Open,Saturday_Closed,Sunday_Open,Sunday_Closed,Data_Source,OBJECTID,geometry
17579,,Spadina & College Toronto Rexall,Pharmacy Immunization Site,474 Spadina Avenue,Toronto,M5T 2G8,,,-79.40037398699997,,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-413-1060,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,272,"{u'type': u'Point', u'coordinates': (-79.400373987, 43.657722443)}"
17580,,Shoppers Drug Mart 1402,Pharmacy Immunization Site,279 Yonge St.,TORONTO,M5B 1N8,,,-79.38039217199997,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-591-1733,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,273,"{u'type': u'Point', u'coordinates': (-79.380392172, 43.655591692)}"
17581,,Commerce Court Toronto Rexall,Pharmacy Immunization Site,"199 Bay Street, Unit C186, P.O. Box 197",Toronto,M5L 1E7,,,-79.37956191999996,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: Closed, Sunday: Closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-365-0972,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,274,"{u'type': u'Point', u'coordinates': (-79.37956192, 43.648226017)}"
17582,,Shoppers Drug Mart 1288,Pharmacy Immunization Site,761 King St. West,TORONTO,M5V 1N4,,,-79.40584871499998,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-306-0311,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,275,"{u'type': u'Point', u'coordinates': (-79.405848715, 43.643053551)}"
17583,,"Hullmark, Toronto Rexall",Pharmacy Immunization Site,"4789 Yonge Street, Unit#2",Toronto,M2N 0G3,,,-79.410160491,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-733-0161,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,276,"{u'type': u'Point', u'coordinates': (-79.410160491, 43.761337471)}"
17584,,Shoppers Drug Mart #926,Pharmacy Immunization Site,1027 Yonge St,Toronto,M4W 2K9,,,-79.38951534299997,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-961-0155,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,277,"{u'type': u'Point', u'coordinates': (-79.389515343, 43.677632819)}"
17585,,Shoppers Drug Mart 717,Pharmacy Immunization Site,2440 Dundas St. West,TORONTO,M6P 1W9,,,-79.45295029699997,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-8 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-536-0220,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,278,"{u'type': u'Point', u'coordinates': (-79.452950297, 43.659111209)}"
17586,,Shoppers Drug Mart 851,Pharmacy Immunization Site,85 Ellesmere Rd. Unit 31,SCARBOROUGH,M1R 4B7,,,-79.31240742,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-444-8478,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,279,"{u'type': u'Point', u'coordinates': (-79.31240742, 43.757087153)}"
17587,,Shoppers Drug Mart 881,Pharmacy Immunization Site,3401 DUFFERIN ST.,TORONTO,M6A 2T9,,,-79.45146717299997,,"Monday: 11 a.m.-7 p.m., Tuesday: 11 a.m.-7 p.m., Wednesday: 11 a.m.-7 p.m., Thursday: 11 a.m.-7 p.m., Friday: 11 a.m.-7 p.m., Saturday: 11 a.m.-7 p.m., Sunday: 11 a.m.-7 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-789-1201,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,280,"{u'type': u'Point', u'coordinates': (-79.451467173, 43.726070444)}"
17588,,Shoppers Drug Mart 919,Pharmacy Immunization Site,6205 Bathurst St.,NORTH YORK,M2R 2A5,,,-79.444456887,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-222-5464,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,281,"{u'type': u'Point', u'coordinates': (-79.444456887, 43.791134191)}"
17589,,"Church & Front, Toronto Rexall",Pharmacy Immunization Site,63 Front Street East,Toronto,M5E 1B3,,,-79.373867394,,"Monday: 8 a.m.-9 p.m., Tuesday: 8 a.m.-9 p.m., Wednesday: 8 a.m.-9 p.m., Thursday: 8 a.m.-9 p.m., Friday: 8 a.m.-9 p.m., Saturday: 8 a.m.-6 p.m., Sunday: 8 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-607-6387,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,282,"{u'type': u'Point', u'coordinates': (-79.373867394, 43.64817414)}"
17590,,Shoppers Drug Mart 800,Pharmacy Immunization Site,629 Markham Rd,SCARBOROUGH,M1H 2A4,,,-79.22391322899999,,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416- 439-2121,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,283,"{u'type': u'Point', u'coordinates': (-79.223913229, 43.760682884)}"
17591,,Shoppers Drug Mart 1313,Pharmacy Immunization Site,"1860 BAYVIEW AVENUE, UNIT 101",TORONTO,M4G 0C3,,,-79.37793731599999,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-482-9841,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,284,"{u'type': u'Point', u'coordinates': (-79.377937316, 43.714154464)}"
17592,,Shoppers Drug Mart 1162,Pharmacy Immunization Site,"4700 KEELE STREET, YORK LANES",TORONTO,M3J 1P3,,,-79.50233816800001,,"Monday: 10 a.m.-6 p.m., Tuesday: 10 a.m.-6 p.m., Wednesday: 10 a.m.-6 p.m., Thursday: 10 a.m.-6 p.m., Friday: 10 a.m.-6 p.m., Saturday: 10 a.m.-6 p.m., Sunday: 10 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-514-0993,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,285,"{u'type': u'Point', u'coordinates': (-79.502338168, 43.773410091)}"
17593,,Birchmount & Sheppard Scarborough Rexall,Pharmacy Immunization Site,3607 Sheppard Avenue East,Scarborough,M1T 3K8,,,-79.29845099899995,,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-291-0402,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,286,"{u'type': u'Point', u'coordinates': (-79.298450999, 43.780462274)}"
17594,,Shoppers Drug Mart 1509,Pharmacy Immunization Site,2901 Sheppard Ave. East,SCARBOROUGH,M1T 3J3,,,-79.32209692199996,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-491-4444,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,287,"{u'type': u'Point', u'coordinates': (-79.322096922, 43.7750538)}"
17595,,Shoppers Drug Mart 985,Pharmacy Immunization Site,200 Bay St.,TORONTO,M5J 2J3,,,-79.379750592,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: 10 a.m.-4 p.m., Sunday: closed",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-865-0001,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,288,"{u'type': u'Point', u'coordinates': (-79.379750592, 43.646291957)}"
17596,,Shoppers Drug Mart 872,Pharmacy Immunization Site,6428 Yonge St.,NORTH YORK,M2M 3X4,,,-79.42232388999997,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 11 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-223-6250,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,289,"{u'type': u'Point', u'coordinates': (-79.42232389, 43.79617064)}"
17597,,Shoppers Drug Mart 1421,Pharmacy Immunization Site,2206 Lake Shore Blvd. West,TORONTO,M8V 1A4,,,-79.48305682,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-259-1330,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,290,"{u'type': u'Point', u'coordinates': (-79.48305682, 43.623107417)}"
17598,,Hazelton Lanes Rexall,Pharmacy Immunization Site,87 Avenue Road,Toronto,M5R 3R9,,,-79.39518526499995,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-922-5555,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,291,"{u'type': u'Point', u'coordinates': (-79.395185265, 43.672016671)}"
17599,,Shoppers Drug Mart 879,Pharmacy Immunization Site,2343 Eglinton Ave. West,TORONTO,M6E 2L6,,,-79.46266091499996,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-651-7111,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,292,"{u'type': u'Point', u'coordinates': (-79.462660915, 43.692636694)}"
17600,,Lakeshore/37th Etobicoke Rexall,Pharmacy Immunization Site,3701 Lakeshore Blvd West,Toronto,M8W 1P8,,,-79.53842740799995,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-9 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-259-3777,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,293,"{u'type': u'Point', u'coordinates': (-79.538427408, 43.59298971)}"
17601,,Yonge/Melrose Toronto Rexall,Pharmacy Immunization Site,3402 Yonge Street,Toronto,M4N 2M9,,,-79.40450848100001,,"Monday: 8 a.m.-9 p.m., Tuesday: 8 a.m.-9 p.m., Wednesday: 8 a.m.-9 p.m., Thursday: 8 a.m.-9 p.m., Friday: 8 a.m.-9 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-544-0746,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,294,"{u'type': u'Point', u'coordinates': (-79.404508481, 43.732985241)}"
17602,,Shoppers Drug Mart 814,Pharmacy Immunization Site,2494 Danforth Ave.,TORONTO,M4C 1K9,,,-79.30372105599997,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-9 p.m., Sunday: 10 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-698-1888,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,295,"{u'type': u'Point', u'coordinates': (-79.303721056, 43.688029383)}"
17603,,Shoppers Drug Mart 860,Pharmacy Immunization Site,300 Borough Dr.,SCARBOROUGH,M1P 4P5,,,-79.258018709,,"Monday: 10:30 a.m.-7 p.m., Tuesday: 10:30 a.m.-7 p.m., Wednesday: 10:30 a.m.-7 p.m., Thursday: 10:30 a.m.-7 p.m., Friday: 10:30 a.m.-7 p.m., Saturday: 10:30 a.m.-7 p.m., Sunday: 10:30 a.m.-7 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-296-5056,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,296,"{u'type': u'Point', u'coordinates': (-79.258018709, 43.776283247)}"
17604,,Shoppers Drug Mart 837,Pharmacy Immunization Site,270 The Kingsway,ETOBICOKE,M9A 3T7,,,-79.51982405799998,,"Monday: 8:30 a.m.-9 p.m., Tuesday: 8:30 a.m.-9 p.m., Wednesday: 8:30 a.m.-9 p.m., Thursday: 8:30 a.m.-9 p.m., Friday: 8:30 a.m.-9 p.m., Saturday: 8:30 a.m.-6 p.m., Sunday: 11 a.m.-5 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-233-1155,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,297,"{u'type': u'Point', u'coordinates': (-79.519824058, 43.661773238)}"
17605,,Keele/Wilson Toronto Rexall,Pharmacy Immunization Site,1115 Wilson Avenue,Toronto,M3M 1H2,,,-79.48268491699997,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-6 p.m., Sunday: 9 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-633-4366,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,298,"{u'type': u'Point', u'coordinates': (-79.482684917, 43.725854216)}"
17606,,Shoppers Drug Mart 993,Pharmacy Immunization Site,524 Queen St. West,TORONTO,M5V 2B5,,,-79.402332693,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-703-0228,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,299,"{u'type': u'Point', u'coordinates': (-79.402332693, 43.647793818)}"
17607,,Dundas & Spadina Rexall,Pharmacy Immunization Site,285 Spadina Avenue,Toronto,M5T 2E6,,,-79.397614976,,"Monday: 9 a.m.-8 p.m., Tuesday: 9 a.m.-8 p.m., Wednesday: 9 a.m.-8 p.m., Thursday: 9 a.m.-8 p.m., Friday: 9 a.m.-8 p.m., Saturday: 9 a.m.-8 p.m., Sunday: 9 a.m.-8 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-596-1602,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,300,"{u'type': u'Point', u'coordinates': (-79.397614976, 43.653224865)}"
17608,,Shoppers Drug Mart 915,Pharmacy Immunization Site,812 O'Connor Dr.,TORONTO,M4B 2S9,,,-79.31283658399997,,"Monday: 9 a.m.-9 p.m., Tuesday: 9 a.m.-9 p.m., Wednesday: 9 a.m.-9 p.m., Thursday: 9 a.m.-9 p.m., Friday: 9 a.m.-9 p.m., Saturday: 9 a.m.-9 p.m., Sunday: 10 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-285-5822,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,301,"{u'type': u'Point', u'coordinates': (-79.312836584, 43.705956122)}"
17609,,Greenwin Square Toronto Rexall,Pharmacy Immunization Site,"345 Bloor Street., Unit 3",Toronto,M4W 1H7,,,-79.37797600899995,,"Monday: 8 a.m.-9 p.m., Tuesday: 8 a.m.-9 p.m., Wednesday: 8 a.m.-9 p.m., Thursday: 8 a.m.-9 p.m., Friday: 8 a.m.-9 p.m., Saturday: 8 a.m.-6 p.m., Sunday: 8 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-923-5962,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,302,"{u'type': u'Point', u'coordinates': (-79.377976009, 43.671534273)}"
17610,,Brunswick House Rexall,Pharmacy Immunization Site,481 Bloor Str W,Toronto,M5S 1Y2,,,-79.40711720899999,,"Monday: 8 a.m.-8 p.m., Tuesday: 8 a.m.-8 p.m., Wednesday: 8 a.m.-8 p.m., Thursday: 8 a.m.-8 p.m., Friday: 8 a.m.-8 p.m., Saturday: 8 a.m.-6 p.m., Sunday: 8 a.m.-6 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-929-8213,,,,https://www.rexall.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,303,"{u'type': u'Point', u'coordinates': (-79.407117209, 43.66575379)}"
17611,,Shoppers Drug Mart 1408,Pharmacy Immunization Site,55 Bloor St. West,TORONTO,M4W 1A5,,,-79.38868472599995,,"Monday: 9 a.m.-7 p.m., Tuesday: 9 a.m.-7 p.m., Wednesday: 9 a.m.-7 p.m., Thursday: 9 a.m.-7 p.m., Friday: 9 a.m.-7 p.m., Saturday: 10 a.m.-4 p.m., Sunday: 10 a.m.-4 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-925-6949,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,304,"{u'type': u'Point', u'coordinates': (-79.388684726, 43.669632591)}"
17612,,Shoppers Drug Mart 1005,Pharmacy Immunization Site,1090 King St. West,TORONTO,M6K 0C7,,,-79.422103494,,"Monday: 8 a.m.-10 p.m., Tuesday: 8 a.m.-10 p.m., Wednesday: 8 a.m.-10 p.m., Thursday: 8 a.m.-10 p.m., Friday: 8 a.m.-10 p.m., Saturday: 8 a.m.-10 p.m., Sunday: 8 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-977-4101,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,305,"{u'type': u'Point', u'coordinates': (-79.422103494, 43.640246732)}"
17613,,Shoppers Drug Mart 945,Pharmacy Immunization Site,181 BAY ST,TORONTO,M5J 2T3,,,-79.379370553,,"Monday: 9 a.m.-5 p.m., Tuesday: 9 a.m.-5 p.m., Wednesday: 9 a.m.-5 p.m., Thursday: 9 a.m.-5 p.m., Friday: 9 a.m.-5 p.m., Saturday: CLOSED, Sunday: CLOSED",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-777-1300,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,306,"{u'type': u'Point', u'coordinates': (-79.379370553, 43.647214431)}"
17614,,Shoppers Drug Mart 1399,Pharmacy Immunization Site,"91 Rylander Blvd., Unit 1022",SCARBOROUGH,M1B 5M5,,,-79.15233585299995,,"Monday: 9 a.m.-10 p.m., Tuesday: 9 a.m.-10 p.m., Wednesday: 9 a.m.-10 p.m., Thursday: 9 a.m.-10 p.m., Friday: 9 a.m.-10 p.m., Saturday: 9 a.m.-10 p.m., Sunday: 9 a.m.-10 p.m.",Toronto residents aged 40 and over are eligible to receive the AstraZeneca vaccine by appointment only.,416-724-5344,,,,https://www.shoppersdrugmart.ca/covid19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Province of Ontario,307,"{u'type': u'Point', u'coordinates': (-79.152335853, 43.796762059)}"
